"" "" "z1"
"74" -0.258922882993234 1.16312749837312 -0.0809182549826801
"75" 1.15824872589654 -0.323871528473513 0.0704438101034612
"76" 1.41407418069538 0.302960618615923 -0.0725917047820985
"77" 1.28960099830217 0.942713498024518 -0.0280264842323959
"78" 1.27653732567549 -0.127141434299032 -0.0822182230651379
"79" 1.59017826285978 0.392659268732442 0.0188161885365844
"80" 0.0534525924504113 1.36382559616781 -0.0438573636580259
"81" 1.19314441707876 1.33110855409999 -0.0908916587010026
"82" -0.107343287241205 -0.326583991783156 0.0654478804208338
"83" 0.582527026721107 1.51008101595785 0.048473714152351
"84" -0.10771668835503 1.3262722589928 -0.0940625879447907
"85" 0.960094572798983 -0.31159666438236 0.0771586331073195
"86" 1.39019488515163 0.655925230957805 -0.0566205037292093
"87" -0.338555016895286 0.0527432353881582 -0.0508465817663819
"88" 1.42615697696296 0.725489613704411 -0.0954081905540079
"89" 0.301465082683164 -0.452133853554402 0.0692986621521413
"90" 0.586089407223328 -0.47331884939688 0.0307490907143801
"91" 0.909475952782213 1.32837609611025 -0.000674014631658795
"92" 1.31833411162204 -0.193760402581287 0.0844753148499876
"93" 1.2106590372027 1.11489950801393 -0.0297275888267905
"94" 1.53746151295328 0.3693033465234 -0.050055685499683
"95" 0.527871565163383 1.53695105773235 -0.0992183337453753
"96" 1.46208497393955 0.219893573454091 -0.0509075818583369
"97" 1.44758278848205 0.941513443942061 -0.0470529882237315
"98" 0.92821964035877 -0.332508859688438 0.0753439035732299
"99" 0.154483496005276 -0.373788194158888 -0.0209735169541091
"100" 0.49257682496636 -0.484927270531439 -0.0194748216308653
"101" 1.53308678574942 0.677499591177239 0.099679226661101
"102" -0.0369064255533319 -0.305370698660153 0.0482716275379062
"103" -0.394685917544716 -0.0965365156551429 0.0216771703679115
"104" -0.0410211866480702 1.33144901577985 0.0533404841087759
"105" 0.516635710930136 -0.551710029620969 -0.0794900298584253
"106" 0.170386245555826 -0.498190299802425 0.0614577421918512
"107" -0.213428429813859 1.14577795302018 -0.0706483411137015
"108" 1.27627632981472 0.970096234407269 -0.0799245996866375
"109" -0.276400447641471 1.10213876992738 -0.0748307903297246
"110" -0.301606666547284 0.931642609233494 0.0327553229406476
"111" 1.20043741151637 -0.249455894692704 -0.0469368728343397
"112" -0.434822061950294 0.899393012458516 -0.0237777501810342
"113" 0.010766746713443 1.27338337554637 0.00666561257094145
"114" 1.52986833544118 0.561590147490702 -0.000265626562759275
"115" -0.503404106690834 0.40773924749824 -0.0514399734325707
"116" -0.304148910689209 1.17788334104966 -0.0831728779710829
"117" 1.04319376681134 1.3817763070744 0.0593396444804966
"118" 1.53503270683141 0.669523044962441 -0.0552722035907209
"119" -0.570634576377132 0.259348729430296 0.0208860368002206
"120" 1.00462242941488 -0.380015095811987 -0.0231270625721663
"121" 0.272658737090357 1.55535621938061 -0.0994030849076808
"122" -0.306089650287756 -0.201183790065755 0.0508101529907435
"123" 1.0535914029107 1.41567593567524 0.0990849036723375
"124" -0.259123920731325 -0.0572333332836781 -0.0389299168251455
"125" -0.519026218627303 0.37698214715959 -0.0360861266031861
"126" 1.06184394590908 -0.308959977455229 -0.0909137092996389
"127" -0.392735676792363 0.312400725017686 -0.00647468534298241
"128" 1.51315762834721 0.891351345057017 0.0280700069852173
"129" -0.349758912332104 0.161613381452756 -0.0944792482070625
"130" 0.80814992500971 1.43615394633299 0.077888835594058
"131" 0.514186176187583 -0.439662002634999 -0.0824554742313922
"132" -0.484800101504284 0.734217244452492 0.0320894147735089
"133" 0.024478624267478 1.30558417855177 0.0562641213648021
"134" 0.730365400713958 -0.456734385388136 0.0659670223016292
"135" -0.330495044000543 0.119112052240202 0.0588095715269446
"136" 0.143248611397469 -0.453798606788022 -0.0727792095858604
"137" 0.387931411476024 1.53817292133246 0.0261761847883463
"138" 0.205118645502815 -0.35854012249547 0.0289490295574069
"139" 1.39009123882553 0.837184440108034 0.018728062370792
"140" 1.57322090050312 0.518554902421981 0.0974406911060214
"141" 0.709141699292389 -0.380647392791561 0.0211350000463426
"142" 0.776622060643806 -0.390142868423278 0.011141665559262
"143" 1.39735481169893 0.972502783581663 -0.0147721652407199
"144" -0.414838786500023 0.754076470369716 -0.0296710102353245
"145" -0.426102729422244 0.982850385950199 0.0981541942805052
"146" 0.418860576112029 1.50494053336515 -0.0440004958771169
"147" 1.48192006707671 0.381000064726002 0.0774360068608075
"148" 0.691647213786173 1.47476721366521 0.0222271027974784
"149" 1.32852853222127 0.0343598820492789 0.0214976854622364
"150" 1.03625674268718 -0.364324349330076 0.0233295915648341
"151" 0.364241190774545 -0.567098737738103 -0.0355160243809223
"152" 1.00616970020895 -0.409415136136691 -0.0710910591296852
"153" -0.596273915135488 0.433123568192248 0.0717385918367654
"154" 1.50930065256591 0.838258281300986 -0.0464258523192257
"155" 1.22508607745203 -0.201076317213727 -0.0316114189103246
"156" 1.53823053353982 0.775140229767689 0.0603722990956158
"157" 0.997452321164167 -0.456879472054965 0.0824191389139742
"158" 1.31150580186251 -0.168589978055857 0.0486110638361424
"159" 1.38288456612615 0.164591301443149 0.0385348022449762
"160" -0.443688465401089 0.878073180598771 -0.0504234377294779
"161" 0.470273703345233 1.41790134664583 -0.0477795528713614
"162" 0.645254854100889 1.45275718577217 0.0340909961611033
"163" 0.316345542065504 -0.474823147089037 -0.0947177727241069
"164" 1.39533509725108 0.92576785879609 -0.0399906743317842
"165" -0.409310394136529 0.67894970301194 -0.0616983549669385
"166" 1.20684508529918 -0.0980128015860716 0.0318624259904027
"167" 0.14100721347263 -0.396131765436692 -0.021321788104251
"168" 0.958320273885828 -0.446699289268717 0.0809577981010079
"169" -0.488610609385896 0.187575974488148 0.0455086981412023
"170" -0.369692421995304 0.779694589935092 -0.0228628342505544
"171" 0.77590813887232 -0.476799388059185 -0.0263065957929939
"172" 1.55993865663774 0.395919626888372 -0.00379882943816483
"173" 0.290418516903095 -0.471929931596756 0.0589148064143956
"174" 0.557226458844624 -0.457725161090619 -0.0544035798870027
"175" -0.36895443177475 0.79305066855783 -0.00894467593170703
"176" -0.306071300476398 -0.12545033252182 0.0139580849558115
"177" 0.638647064459517 -0.59108385771582 -0.0203174414113164
"178" -0.328432612051386 0.997726704104229 -0.0219386252108961
"179" -0.0251182617883494 -0.272042324708295 0.0510419960599393
"180" 1.55000759842655 0.769310563617705 0.00552898352034389
"181" 1.04576753291831 1.29596003146219 -0.0149823366198689
"182" -0.428753298145298 0.847846668025086 0.0469132296741009
"183" -0.274941627894365 1.0784553878403 0.0232648395933211
"184" 0.369748276833731 -0.417589239624633 0.0701613490935415
"185" 0.858805662364369 1.47217759164037 -0.0669235965237021
"186" -0.474161754189772 0.483207467106672 -0.0136806495953351
"187" 0.223414613823385 -0.526115078201024 0.0815585272852331
"188" 1.08382355124271 -0.215366353584534 -0.00859415624290705
"189" -0.242000141187079 -0.295220381578189 -0.0731263263616711
"190" 1.42557258649677 0.673334480377895 -0.0872259876690805
"191" -0.558256594990742 0.423175139452673 -0.00520434770733118
"192" 1.48168544710345 0.397353551103807 0.0110919995233417
"193" -0.426997135301348 0.158731574063554 0.0770064552780241
"194" 0.225950313804234 -0.512144874119367 0.045854571973905
"195" 0.124027797345877 -0.444175459026511 0.00524221728555858
"196" -0.00949182488365341 1.32197405261838 0.095064115524292
"197" -0.339209201129456 0.862871659585376 0.00167480614036322
"198" 1.2060194951755 1.07370151521437 0.0567036054097116
"199" -0.0679789823003309 1.42489523089404 0.0771562240552157
"200" -0.424676351060895 0.069901418009144 -0.0046365087851882
"201" 0.980907103420682 1.40075661654345 0.024230037862435
"202" 1.12943943409099 1.37394465450276 -0.0448099182918668
"203" 1.36336146390866 -0.0277277434388332 0.0571350471116603
"204" -0.461060371408629 0.324388646675207 -0.0162060028407723
"205" 1.32718459550719 0.0304088197047514 -0.0693304490298033
"206" 1.36793139318564 0.999489041236566 -0.0733504983130843
"207" -0.283758081091144 -0.0446235171622793 -0.0440700971055776
"208" -0.132860882517769 1.21930979876465 -0.0304369395598769
"209" 1.0177565355806 -0.318437110130542 0.0441759798675775
"210" 0.301937648502099 1.43906128456961 0.017232326650992
"211" 1.49929595692513 0.934492876335008 -0.0827559160068631
"212" 0.541614248793861 -0.544145687698943 0.0158013778738677
"213" 0.570871299896583 -0.461042037570002 0.0057957808021456
"214" 1.18384371422851 -0.309792293946324 0.0943207095377147
"215" 0.159044949522228 1.34208611541262 -0.000662353774532679
"216" -0.353436067883172 -0.00464593181134776 -0.0474624009337276
"217" -0.558491359727482 0.387347027708291 0.0820512361358851
"218" 0.801062877071758 -0.432711819098872 0.0297638298477977
"219" 0.387072791836179 1.55391398310558 0.0686066436115652
"220" -0.464611169154721 0.158797537987371 0.078016109764576
"221" -0.353905655428797 -0.0692104596041491 0.0352982347365469
"222" 0.417504341143686 1.53171401099595 -0.0767490988597274
"223" -0.472323185449592 0.135350816313589 0.00383284711278975
"224" 0.766541396284756 1.37875088525493 0.0937017852440477
"225" 0.454239526345125 1.58534624882647 0.0200757698621601
"226" 0.134190311779703 -0.409361838274198 -0.0230653545353562
"227" 0.0546552692663729 1.415614431569 -0.00710799391381442
"228" 0.712040894875804 -0.578295602748101 0.0649788089562207
"229" 0.210320051428924 1.55206132602523 -0.0528855836484581
"230" 0.5339261878992 -0.409831999803561 -0.0933286862913519
"231" -0.420712757942056 0.806927346065443 -0.0616129152476788
"232" 1.45550647517301 0.102113260178787 -0.0979211272206157
"233" -0.448692970391776 0.40094529800225 -0.0457396535668522
"234" 1.39471991187276 0.345307541835438 -0.0239582126028836
"235" 1.4495244777951 1.03391534401761 -0.0586972663644701
"236" 1.38745934553733 -0.0769176909214413 0.0832594350446016
"237" 0.892462149014103 -0.340262438850338 0.0186388293281197
"238" 0.245058535912778 -0.386526730072003 -0.0266567995306104
"239" 1.52737191749859 0.653496041056016 -0.0958967180456966
"240" 0.487923668555008 -0.521640127768793 0.0355454245582223
"241" 1.0663775340966 -0.203504956925055 0.0103214077651501
"242" 0.866882913174493 1.51834452890018 0.0566795401275158
"243" 0.946419072634467 -0.489576651559842 0.0773505677003413
"244" 0.126889011408078 -0.404577032048666 -0.0912629014346749
"245" 1.48299552526867 0.695464636031655 0.0198331251740456
"246" 0.648433116059561 -0.493286275195819 0.0315696748904884
"247" 0.518678424127144 -0.409556515717701 0.0905117264483124
"248" 1.5160734641038 0.2679016469303 -0.0324416838120669
"249" -0.34348687527439 0.119184713644079 0.0222359776496887
"250" 0.84516372178592 -0.474549211797605 0.0911098204087466
"251" 0.00116146490817653 -0.426419847435403 -0.0464790774974972
"252" 0.791073943822585 1.38261197855212 0.0993037421256304
"253" -0.388324666984939 0.287445270057253 0.0897806929890066
"254" 0.191452505974993 1.35416669228675 0.0741536333691329
"255" -0.408692099186719 -0.0327448360796416 0.0892804750707001
"256" 0.974916302207069 -0.415811757475491 0.0932857144623995
"257" 1.54282636940264 0.424723522795153 0.0489173862151802
"258" -0.323365164681174 0.0460421790957096 0.0819504266604781
"259" 0.295349614887552 -0.465959094384674 0.00826040045358241
"260" -0.478764570542423 0.200174274222981 0.0269589038100094
"261" 0.500989085535947 -0.546330632120986 0.0624275517184287
"262" 1.434064253559 0.121481150399965 0.0715340409427881
"263" 0.607555464847464 1.52944215078006 -0.087436889950186
"264" -0.593704133245775 0.576709897157394 -0.0674642089754343
"265" 1.41015681193441 0.0182540938936553 -0.0892843265086413
"266" 1.36889487668037 0.761114513386916 0.0949149357154966
"267" 1.25975975541419 1.0883476062752 0.0470237926580012
"268" 1.50748300709877 0.556232369802635 -0.027094858745113
"269" 1.15850104273751 -0.363240140227565 -0.0248793777544051
"270" 1.34227935176567 0.89462114226618 0.00518001541495323
"271" -0.155960545254187 1.26709435276122 -0.0646554739680141
"272" -0.404098052774622 -0.0562246244056633 -0.0894827306736261
"273" 1.42643623055546 0.182819719735488 -0.0594119451474398
"274" 0.403624096451904 1.49726304802375 0.0807172486092895
"275" 0.677064900841809 1.41290307112237 0.0176139404531568
"276" 0.194552001186135 1.49289373001392 -0.0934795879293233
"277" -0.205798609948483 -0.308575378612628 -0.0215336815454066
"278" -0.2860368340259 -0.0124697893082262 0.0209113668650389
"279" -0.100524518458133 -0.202208752268481 0.0178616895806044
"280" -0.226907384587166 1.30701623607017 0.0788966126739979
"281" 1.56627872441168 0.731824219985255 0.0829993989318609
"282" 0.654437748800951 1.47001262689527 -0.0736468253657222
"283" 1.45824359813306 0.590811843616266 -0.042921297531575
"284" 1.26617549413671 1.14492208419598 -0.0712571010459215
"285" 1.00374330091761 1.33454399617553 0.0853492404799908
"286" 0.122738553053649 1.44583645240879 0.0717912886757404
"287" 0.542587903373241 1.57353839402083 -0.0367403518408537
"288" 1.23753756268122 -0.0928345266157385 -0.0717437178827822
"289" 1.41406816480684 0.00988510096607226 -0.0337039654608816
"290" 1.33064443783579 0.972686105106662 -0.0041528838686645
"291" 0.0207162640902763 -0.274085206105759 0.0572584949899465
"292" 1.53318187592126 0.392738361903463 -0.0775408043060452
"293" -0.304477089251185 -0.151058077617631 0.0918944180477411
"294" -0.591385060099614 0.559638671112118 -0.0914044176228345
"295" 0.470562586176295 1.57200175981809 0.0211521238554269
"296" 1.00875006057134 -0.460128597523226 0.0432605981826782
"297" 1.26245830696641 -0.0902135978063048 0.0506141026969999
"298" 1.38858229773272 0.298394716087951 -0.091428246954456
"299" 1.52739179627722 0.768574258816171 0.0331271251197904
"300" 1.53326059748169 0.676752960914456 0.00834885188378394
"301" -0.0927058547735214 -0.445770626381716 0.996144554457904
"302" -0.0602785344235599 0.970914368163745 0.0520946741587301
"303" 0.0557986341416836 0.673185398918512 0.6055894887426
"304" 0.0639382353983819 0.0434031150114318 -1.02616294841503
"305" 0.0940844615455717 -0.303568500281411 0.916156885243362
"306" 0.0543239149730653 -0.937362536704144 -0.0274493053137095
"307" -0.0296289149671793 1.02103912709962 0.0533554633940047
"308" -0.022667945548892 -1.01144196186264 0.214834396450939
"309" -0.0586031689774245 -0.948889871347898 0.178489748744615
"310" -0.0825369913130999 -0.911657558655824 0.000669112873749478
"311" -0.0183889230247587 0.462030726639059 0.842777075687445
"312" 0.0898939743172378 0.973109383037058 -0.00541790557593507
"313" 0.0475549428258091 0.883558900111784 0.230782577578774
"314" -0.0721231068484485 0.580341337219752 -0.912502804588514
"315" -0.0127219835761934 0.175528461777702 1.03724379057285
"316" 0.00650854385457933 -0.950762117067477 -0.199657446142203
"317" 0.031652191048488 -0.583254956849222 -0.734181542744804
"318" 0.0128380775917321 0.703195959620722 -0.596622769205158
"319" -0.0665821776725352 -0.866761661036945 0.657094352196256
"320" 0.0720872146077454 -1.03660273007512 -0.253804907452596
"321" -0.008995127864182 -0.997054444063047 0.417576969762065
"322" 0.0800433358643204 0.878524794900188 0.590567993099273
"323" -0.00310495374724269 0.527995692472532 0.736625939259392
"324" 0.0774869597051293 -0.108676823328783 1.07202250441694
"325" -0.027393755922094 0.114340205680806 -0.910467404593732
"326" -0.00956678492948412 0.842809812449505 -0.362350962075459
"327" 0.0966997762210667 -0.636954998978954 -0.797318894660089
"328" 0.0756178253795952 0.998155495249516 0.0728703585741629
"329" -0.0626935134641826 0.511876115964393 -0.830911062267057
"330" 0.05877511552535 0.981980423255044 -0.35543542925954
"331" -0.0716403658036143 -0.63167461536869 0.826475792154616
"332" -0.0479828454554081 -0.168161769775945 -1.00191380258744
"333" -0.0366104151122272 -0.271873460312025 0.993798834937873
"334" -0.0130710798315704 -0.676430144307297 -0.758898165760771
"335" -0.0542815991211683 0.83155874226098 0.659457623729207
"336" 0.0317232211586088 0.722479019793341 0.804474849972187
"337" 0.00225720265880228 -0.542621465499375 0.842284690195794
"338" -0.0560356484726071 -0.0846795758079514 1.07447296227676
"339" -0.0189981909003109 -0.968769247111403 -0.018496991617977
"340" 0.0221410403959453 -0.526686163458005 0.74172216392783
"341" 0.0055124658625573 -0.984391474160223 -0.380526585950477
"342" 0.0304962430149317 0.906683378160339 0.164383934274194
"343" 0.024597453372553 0.981980004210475 0.240531399868488
"344" 0.0445196602027863 -0.756132505737067 0.600925807133978
"345" 0.0100308800116181 0.933168457352738 0.27607188935377
"346" -0.0763761468231678 1.0552342532263 -0.275719439836762
"347" 0.0222270369529724 -0.489712970820194 0.925878863821207
"348" -0.0618651260156184 0.933066240801173 -0.519433669554553
"349" -0.00695201801136136 0.117651605637779 1.07733137780344
"350" 0.0507416125386953 0.801627787005052 0.561783608455069
"351" 0.0589766148943454 -0.172811351252872 -0.911619708392211
"352" 0.00790135399438441 -0.629590612508299 0.842960137348629
"353" -0.0835520669817925 0.536011845481558 0.940771600512964
"354" -0.0193492511287332 -0.784966078002043 -0.572040655958525
"355" 0.0751538820099086 0.91127291706548 -0.247061496759055
"356" 0.033679996104911 -0.930012572051093 0.227302994885831
"357" 0.0360005191061646 -0.64252748219719 0.712249337073696
"358" 0.0825617127120495 0.749765875718314 -0.767193895981856
"359" -0.0291924616787583 1.00461744103379 -0.0814331275620634
"360" -0.0991366611793637 -0.509418143392635 -0.878525468994821
"361" -0.0467627147212625 1.04392342814531 0.249364308118656
"362" 0.0915169537067413 0.573491862882999 0.877590183778042
"363" -0.0783883161377162 0.901433784557064 0.552888145644917
"364" -0.00786073729395867 0.606740803310407 0.856463555031294
"365" -0.00321983895264566 -0.784286171223887 -0.458197096684307
"366" 0.0467661141883582 0.939309229225024 0.33320293426207
"367" -0.0677755121607334 0.0370129056444822 -1.01843167112179
"368" 0.0437018274795264 -0.360489618053827 -1.0338190725839
"369" -0.0875887247268111 0.848957672999409 -0.303036365896781
"370" 0.00216408739797772 0.362841896890028 -1.0129870806299
"371" 0.00955800130032003 0.247847806418132 -0.922660944920885
"372" 0.0698334464803338 1.00647622052386 0.166238201987172
"373" 0.0492882408667356 0.921791653191416 -0.330880240682794
"374" 0.0863430994097144 -0.990135841713258 0.418851937548743
"375" -0.067647227505222 0.468094865938455 -0.978925168721753
"376" -0.0241138618905097 0.835659797132565 -0.439952569740873
"377" -0.0535784772597253 -0.873169094544771 0.272490262991007
"378" -0.0578754588961601 -0.828760151160652 -0.438077270937049
"379" -0.00415992820635439 0.923202370878241 0.00202582094491834
"380" 0.0606296580284834 -0.196610368106762 0.988852217306754
"381" 0.0923135231714696 0.796377990857 0.755840998179944
"382" 0.0295690801925957 -0.814573463220342 -0.626331513943968
"383" 0.0625772104598582 -0.190529800506358 -0.953408597451223
"384" 0.0940882552880794 -0.967320977649301 -0.238806503542136
"385" 0.0607779492624104 1.06885634997217 -0.169669685027425
"386" 0.0194319002795964 -0.964378779085939 0.034543701656062
"387" 0.00746910795569419 0.72432115698788 -0.676436500050777
"388" -0.0149656216613948 -0.732205681352149 0.53484026146494
"389" 0.0487703027203679 0.721220870653514 -0.782347257369198
"390" 0.048074097186327 -0.992700371770814 0.172717363675392
"391" -0.0534118679352105 -0.87621219688664 0.588202836860541
"392" 0.000338036706671124 -0.586602082355929 0.803942003440958
"393" 0.0590845749713481 -0.186196906131161 -0.94319478169559
"394" -0.0389666993170977 0.0397782733728531 -0.957993620949923
"395" -0.00279526938684285 0.939790732476326 0.565851118972142
"396" -0.0902679075486958 -0.0776678121608978 1.04803766123304
"397" 0.0268265638034791 -0.644323553885543 -0.856104033680473
"398" 0.0124136279337108 -0.931533102556729 -0.484333086364914
"399" -0.0599191537126899 -0.0350326705889695 -1.02580502315609
"400" 0.0164026631973684 0.965572507677417 -0.182571595379894
"401" -0.0104236931074411 0.934295889945245 -0.543660787198255
"402" -0.0604532270692289 0.715521999276072 0.593518478874628
"403" -0.0801987268030643 -0.94710142148749 0.138090110892542
"404" 0.0907253384124488 0.603690571101795 0.879430441184461
"405" -0.093114588689059 0.906460850730823 0.602110549300231
"406" -0.0802503600716591 -0.739128008603837 -0.650101496574801
"407" -0.0790027997456491 0.00213642542229988 0.965070234625036
"408" 0.0340105446055531 -0.0220589539488665 -1.07982185303654
"409" -0.00884418091736734 -0.479880538057712 0.954382423339998
"410" -0.00365442498587072 -0.469521610405056 -0.83552797899491
"411" 0.0908527524676174 -0.901490972063561 0.417808081357704
"412" -0.0884587481617928 -0.207018628773866 1.01769390265118
"413" 0.0496620068792254 0.527129175036758 0.875218801117143
"414" -0.0217026341240853 0.55828916853687 0.716694903286807
"415" -0.0226664702873677 -1.00565343041215 -0.395033433840668
"416" -0.0585442266892642 -0.402745947067603 0.866766873641846
"417" -0.0176817613188177 0.382097710962217 1.00465624208765
"418" -0.0539229342713952 -0.656067944443249 0.636925571976548
"419" -0.00874883779324591 -0.747815941295467 -0.596334177676501
"420" -0.0517448960803449 -0.404122999115094 0.827096354086188
"421" -0.082121517509222 0.687439168246197 -0.649839787493924
"422" 0.0346758426632732 -0.784510127966087 0.528128113424084
"423" 0.097274079779163 -0.941530969677521 -0.175849667285075
"424" -0.0226732576265931 -0.241776133593608 1.03061238585708
"425" 0.0110589783173054 0.864679200123875 -0.485076586077697
"426" 0.0531819520518184 -0.885966207519843 0.539275107092638
"427" 0.00883741779252886 0.159235675517312 -1.06794603897424
"428" 0.00276546697132289 -0.95484673279189 -0.423694655095644
"429" 0.0480483753141016 0.116940560655452 0.942935270929259
"430" 0.0789864726830274 0.933652186873438 -0.38428801929345
"431" 0.0433502793777734 0.944542884264923 -0.407835745997769
"432" -0.038896614825353 0.152311512864851 -1.01155640070786
"433" 0.0774033675435931 1.05057383075318 0.31632236864955
"434" 0.0113659265451133 -0.521371800395615 0.95047059107404
"435" -0.000292273471131921 -1.04211723925208 -0.18198621284137
"436" -0.0879081711173058 0.0501555725881606 0.997921993905742
"437" -0.0678862996399403 -0.42011999467056 0.863638935387122
"438" -0.0644563969690353 0.0180180461728946 -0.975945876008685
"439" 0.0551658148411661 -0.454650750979838 0.780957047369014
"440" 0.0017083065584302 -0.787704837542833 0.459798707036907
"441" 0.0276702205184847 0.553610527150071 0.723406387598648
"442" 0.0281129743903875 -0.440024410941808 0.872621049993658
"443" -0.0431394952349365 0.394301219973584 0.950934180183704
"444" 0.0883513197302818 -0.778105618354538 0.60249351624852
"445" -0.0107879684306681 0.0408435299591752 1.0100613175586
"446" 0.00176953650079667 -0.00526201336934974 -0.903838146827504
"447" -0.0101657957304269 0.283929943205856 0.961411602467843
"448" -0.0354280540719628 -0.318404589735187 0.878338486954411
"449" -0.0607384691014886 -0.0275371393605649 -0.907408243198875
"450" -0.0925944194663316 0.833720789120868 0.49387789123275
"451" 0.0377333142329007 -0.928149231888167 0.338075013331614
"452" -0.0930692484602332 0.117139561533146 0.971813587120019
"453" -0.0592235430143774 -1.05198315873397 -0.316429103394008
"454" -0.00507861403748393 0.199382469387374 1.00810488819676
"455" -0.0033175758086145 0.0926956639280907 -1.07801245108274
"456" -0.00523702930659056 0.0203513784629169 -0.957871203457518
"457" -0.0913328404072672 -0.105339295203269 -1.03973332064366
"458" -0.0426081548444927 0.546169033389105 -0.73691902198496
"459" 0.0306563775986433 0.434247335407419 0.875250843335063
"460" 0.0339900556951761 -0.852153894944939 0.340093447963082
"461" 0.0941039017401636 -0.195371521788298 -1.00925566462694
"462" -0.0870823726058006 -0.066751201632411 -0.99396808330298
"463" -0.0142877703998238 -0.351456165691501 -0.829493362090817
"464" 0.0688068644609302 -0.959858779767927 0.160575560039194
"465" 0.00547568681649864 -0.874239660416916 0.607972481178749
"466" 0.000453213974833486 -0.848801155760819 -0.619842817621202
"467" 0.0537963387090713 0.510377318342786 0.765454523119131
